feedback_id,feedback_text,sentiment_label,department,feedback_source,rating_score,intern_experience,program_duration,would_recommend,timestamp
FB_03920,I spent most of my internship doing tasks unrelated to my role. Communication within the team was inconsistent and often unclear. This program needs a complete overhaul before it can benefit interns.,negative,Design,online_form,3.6,first_internship,2 months,False,2024-04-17 02:19:04
FB_02324,"Looking back, I regret choosing this internship program. The workplace culture was cliquish and difficult to break into. Management needs significant training in how to support young talent.",negative,Data Science,exit_interview,1.1,first_internship,2 months,False,2023-08-29 19:19:44
FB_03856,"Unfortunately, this internship fell far short of expectations. I was not given the autonomy to contribute beyond a very narrow scope. I leave without the skills or confidence I was hoping to build.",negative,Marketing,exit_interview,3.6,third_or_more,2 months,False,2024-11-10 11:29:01
FB_02535,The internship was poorly run from the very first day. There was no structured learning plan or development program. This program failed to deliver on every promise made during recruitment.,negative,Data Science,exit_interview,3.8,first_internship,2 months,False,2024-10-03 14:41:27
FB_01456,This internship was an incredible learning experience. The flexible work environment allowed me to be productive and balanced. The company culture is something I will actively seek in future jobs.,positive,Operations,exit_interview,8.1,third_or_more,2 months,True,2023-10-21 22:25:29
FB_02246,"Unfortunately, this internship fell far short of expectations. Deadlines kept changing without explanation, causing constant stress. I sincerely hope improvements are made for future cohorts.",negative,Operations,online_form,1.1,third_or_more,3 months,False,2023-10-15 05:28:37
FB_00661,"I absolutely loved my time at this company. I was given ownership of my work, which boosted my confidence enormously. I encourage everyone to apply — you will not regret it.",positive,Product,mid_term_review,9.7,first_internship,6 months,True,2024-10-17 00:25:51
FB_00631,I felt genuinely valued as an intern here. My contributions were recognized and celebrated by the entire team. This was not just an internship — it was a launchpad for my future.,positive,Sales,intern_survey,7.6,third_or_more,6 months,True,2024-03-11 11:58:23
FB_00673,I had a fantastic experience working here. The flexible work environment allowed me to be productive and balanced. The experience was worth every early morning and late evening.,positive,Engineering,mid_term_review,8.2,second_internship,2 months,True,2023-10-16 14:49:11
FB_01250,I grew so much professionally during this program. Regular one-on-ones with my manager kept me on track and motivated. I feel fully prepared to enter the workforce thanks to this experience.,positive,HR,mid_term_review,8.5,first_internship,2 months,True,2023-09-28 00:21:03
FB_01739,This program gave me exactly the skills I needed. The culture of continuous learning here is truly inspiring. I am a better professional because of what I learned here.,positive,HR,mid_term_review,9.8,second_internship,2 months,True,2024-03-15 15:16:58
FB_00483,I could not have asked for a better internship. The company invests heavily in intern development and it shows. I ended the program feeling energized and excited about my career.,positive,Sales,exit_interview,9.3,first_internship,3 months,True,2023-12-15 14:30:59
FB_01585,I highly recommend this internship program to any student. My contributions were recognized and celebrated by the entire team. I am proud of everything I accomplished during this program.,positive,Sales,exit_interview,9.9,first_internship,2 months,True,2024-04-10 19:33:34
FB_01980,I highly recommend this internship program to any student. The flexible work environment allowed me to be productive and balanced. I am proud of everything I accomplished during this program.,positive,HR,exit_interview,9.1,third_or_more,3 months,True,2024-09-05 06:00:03
FB_03409,"Looking back, I regret choosing this internship program. Deadlines kept changing without explanation, causing constant stress. The lack of structure made the entire program feel pointless.",negative,Finance,exit_interview,2.6,first_internship,3 months,False,2023-07-12 07:14:58
FB_01939,The internship was challenging in the best possible way. The diverse team helped me see problems from multiple perspectives. The skills I developed here will benefit me for years to come.,positive,Design,mid_term_review,7.3,third_or_more,6 months,True,2024-03-20 23:52:39
FB_01463,"The team made me feel like a full-time employee, not just an intern. My contributions were recognized and celebrated by the entire team. This internship has set a high benchmark for my future roles.",positive,Product,intern_survey,9.2,third_or_more,6 months,True,2024-03-04 19:05:42
FB_02765,I spent most of my internship doing tasks unrelated to my role. There was no structured learning plan or development program. This experience taught me what to avoid in future workplaces.,negative,Data Science,online_form,2.0,second_internship,3 months,False,2024-05-28 20:51:39
FB_02571,The internship started off poorly and never really recovered. The projects assigned to me had no clear objectives or deadlines. I spent more time navigating dysfunction than actually learning.,negative,Marketing,mid_term_review,3.7,second_internship,6 months,False,2024-07-13 00:05:24
FB_02380,My experience here was isolating and professionally unfulfilling. I felt micromanaged to a degree that stifled my creativity and growth. I ended the internship more confused about my career than before.,negative,HR,exit_interview,3.4,second_internship,1 month,False,2024-01-28 18:09:06
FB_00857,This internship was an incredible learning experience. My mentor was incredibly supportive and always available to answer questions. The company culture is something I will actively seek in future jobs.,positive,Research,exit_interview,9.7,second_internship,2 months,True,2023-07-23 07:59:30
